index,start,end,duration,filename,is_laughter_manual,confidence_manual,notes
30,356.3735762007356,360.35319361929015,3.9796174185545397,laugh_030.wav,,,
31,370.26732824095234,375.1778503188179,4.910522077865551,laugh_031.wav,,,
32,388.1174250832409,390.79377597876004,2.6763508955191355,laugh_032.wav,,,
33,392.4461317490371,402.6395377684926,10.193406019455495,laugh_033.wav,,,
34,403.98934952449355,406.15370285739164,2.164353332898088,laugh_034.wav,,,
35,411.9485843616026,414.2293007769146,2.2807164153119857,laugh_035.wav,,,
36,417.3711040020892,431.8932166873409,14.52211268525167,laugh_036.wav,,,
37,443.08734521555573,447.0669626341103,3.9796174185545965,laugh_037.wav,,,
38,450.7905812713543,454.0487475789428,3.2581663075885103,laugh_038.wav,,,
39,460.0763552479816,461.44943962046534,1.3730843724837314,laugh_039.wav,,,
40,464.61451546212277,472.0617527366108,7.447237274488032,laugh_040.wav,,,
41,475.45955474309596,479.67189832647824,4.212343583382278,laugh_041.wav,,,
42,480.835529150617,499.0347152401472,18.1991860895302,laugh_042.wav,,,
43,501.2456138060108,504.85286936084094,3.6072555548301466,laugh_043.wav,,,
44,506.4121346651869,527.4040347326501,20.991900067463177,laugh_044.wav,,,
45,529.1960262018238,540.9952427585907,11.799216556766964,laugh_045.wav,,,
46,545.5334029727319,549.8388370220453,4.305434049313362,laugh_046.wav,,,
47,557.4955278448783,562.499140388675,5.003612543796635,laugh_047.wav,,,
48,565.9667602446084,568.6431111401276,2.676350895519249,laugh_048.wav,,,
49,575.229261604753,576.6256185937194,1.3963569889664313,laugh_049.wav,,,
50,579.464877804618,581.4663228221367,2.0014450175186767,laugh_050.wav,,,
51,582.373954864965,584.2590368000697,1.885081935104722,laugh_051.wav,,,
52,587.2844769428305,591.6597288415921,4.3752518987616895,laugh_052.wav,,,
53,602.551313355531,604.5760309895323,2.0247176340013766,laugh_053.wav,,,
54,607.8341972971209,613.2334443211247,5.399247024003785,laugh_054.wav,,,
55,616.5614284781616,622.7519444625798,6.190515984418198,laugh_055.wav,,,
56,628.6399164327219,630.0130008052056,1.3730843724837314,laugh_056.wav,,,
57,631.1300863963788,635.039885965485,3.9097995691062124,laugh_057.wav,,,
58,639.5082283301779,696.4330482470458,56.92481991686793,laugh_058.wav,,,
59,698.7835825118061,701.2039346260148,2.42035211420864,laugh_059.wav,,,
60,701.6693869556702,732.0401514656918,30.37076451002156,laugh_060.wav,,,
61,732.3659680964506,741.1862897434224,8.82032164697182,laugh_061.wav,,,
62,741.7913777719746,744.5840917499075,2.7927139779329764,laugh_062.wav,,,
63,745.3055428608736,769.2065199886837,23.90097712781005,laugh_063.wav,,,
64,779.1206546103459,795.4114861482885,16.29083153794261,laugh_064.wav,,,
65,797.6223847141521,813.9364888685775,16.314104154425422,laugh_065.wav,,,
66,818.0790146025115,838.6752801897675,20.59626558725597,laugh_066.wav,,,
67,845.3312485038412,846.2388805466694,0.9076320428282543,laugh_067.wav,,,
68,847.006876890601,863.7166155252335,16.70973863463246,laugh_068.wav,,,
69,868.0918674239953,872.0947574590325,4.00289003503724,laugh_069.wav,,,
70,873.3049335161369,878.2852734434507,4.980339927313821,laugh_070.wav,,,
71,880.216900611521,899.370263976845,19.153363365323912,laugh_071.wav,,,
72,902.5353398185024,918.3374464103067,15.802106591804318,laugh_072.wav,,,
73,920.6181628256187,927.623220386934,7.005057561315311,laugh_073.wav,,,
74,928.76357859459,935.3962742921809,6.632695697590975,laugh_074.wav,,,
75,938.8406215316317,945.5896803116365,6.749058780004816,laugh_075.wav,,,
76,948.9874823181216,952.1991033927445,3.21162107462294,laugh_076.wav,,,
77,953.08346281909,955.3409066179192,2.2574437988292857,laugh_077.wav,,,
78,955.7132684816436,961.577967835303,5.8646993536593754,laugh_078.wav,,,
79,965.4412221714437,972.0739178690345,6.6326956975908615,laugh_079.wav,,,
80,973.7262736393116,984.6178581532503,10.89158451393871,laugh_080.wav,,,
81,984.9436747840092,1008.9144697612676,23.97079497725838,laugh_081.wav,,,
82,1010.6599159974757,1025.3449369981067,14.685021000631082,laugh_082.wav,,,
83,1028.9289199364541,1034.0721681791474,5.143248242693289,laugh_083.wav,,,
84,1035.3288894692173,1060.300406955235,24.971517486017774,laugh_084.wav,,,
85,1061.976035341995,1066.3512872407566,4.3752518987616895,laugh_085.wav,,,
